AGE,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,BEHAVIOR,COUNT,POPULATION,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,PERCENT POPULATION AFFECTED
20+,0.5,0.5,0.5,Benign/Borderline,699,124879836,Female,"Neoplasm, unspecified",2017,0.5,0.6,0.6,
20+,0.4,0.5,0.4,Malignant,653,124879836,Female,"Neoplasm, unspecified",2017,0.5,0.6,0.5,
20+,2.2,2.4,2.3,Benign/Borderline,2555,109112165,Female,"Nerve sheath, benign and malignant",2004,2.3,2.4,2.3,
20+,0,0,0,Malignant,19,109112165,Female,"Nerve sheath, benign and malignant",2004,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,2827,110320645,Female,"Nerve sheath, benign and malignant",2005,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,110320645,Female,"Nerve sheath, benign and malignant",2005,0,0,0,
20+,2.5,2.6,2.5,Benign/Borderline,2949,111567226,Female,"Nerve sheath, benign and malignant",2006,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,111567226,Female,"Nerve sheath, benign and malignant",2006,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,2953,112783993,Female,"Nerve sheath, benign and malignant",2007,2.5,2.7,2.6,
20+,0,0,0,Malignant,39,112783993,Female,"Nerve sheath, benign and malignant",2007,0,0,0,
20+,2.5,2.7,2.6,Benign/Borderline,3079,114027722,Female,"Nerve sheath, benign and malignant",2008,2.6,2.8,2.7,
20+,0,0,0,Malignant,26,114027722,Female,"Nerve sheath, benign and malignant",2008,0,0,0,
20+,2.6,2.7,2.7,Benign/Borderline,3235,115293599,Female,"Nerve sheath, benign and malignant",2009,2.7,2.9,2.8,
20+,0,0,0,Malignant,16,115293599,Female,"Nerve sheath, benign and malignant",2009,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,3034,116616265,Female,"Nerve sheath, benign and malignant",2010,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,116616265,Female,"Nerve sheath, benign and malignant",2010,0,0,0,
20+,2.5,2.7,2.6,Benign/Borderline,3278,117908205,Female,"Nerve sheath, benign and malignant",2011,2.7,2.9,2.8,
20+,0,0,0,Malignant,20,117908205,Female,"Nerve sheath, benign and malignant",2011,0,0,0,
20+,2.6,2.8,2.7,Benign/Borderline,3472,119171985,Female,"Nerve sheath, benign and malignant",2012,2.8,3,2.9,
20+,0,0,0,Malignant,26,119171985,Female,"Nerve sheath, benign and malignant",2012,0,0,0,
20+,2.7,2.9,2.8,Benign/Borderline,3626,120333643,Female,"Nerve sheath, benign and malignant",2013,2.9,3.1,3,
20+,0,0,0,Malignant,22,120333643,Female,"Nerve sheath, benign and malignant",2013,0,0,0,
20+,2.7,2.8,2.8,Benign/Borderline,18191,613253733,Female,"Nerve sheath, benign and malignant",2013-2017,2.9,3,3,
20+,0,0,0,Malignant,106,613253733,Female,"Nerve sheath, benign and malignant",2013-2017,0,0,0,
20+,2.8,3,2.9,Benign/Borderline,3747,121537081,Female,"Nerve sheath, benign and malignant",2014,3,3.2,3.1,
20+,0,0,0,Malignant,17,121537081,Female,"Nerve sheath, benign and malignant",2014,0,0,0,
20+,2.8,3,2.9,Benign/Borderline,3772,122685213,Female,"Nerve sheath, benign and malignant",2015,3,3.2,3.1,
20+,0,0,0,Malignant,23,122685213,Female,"Nerve sheath, benign and malignant",2015,0,0,0,
20+,2.7,2.8,2.7,Benign/Borderline,3644,123817960,Female,"Nerve sheath, benign and malignant",2016,2.8,3,2.9,
20+,0,0,0,Malignant,25,123817960,Female,"Nerve sheath, benign and malignant",2016,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,3402,124879836,Female,"Nerve sheath, benign and malignant",2017,2.6,2.8,2.7,
20+,0,0,0,Malignant,19,124879836,Female,"Nerve sheath, benign and malignant",2017,0,0,0,
20+,0,0,0,Malignant,19,109112165,Female,Neuroepithelial,2004,0,0,0,
20+,0,0,0,Malignant,23,110320645,Female,Neuroepithelial,2005,0,0,0,
20+,0,0,0,Malignant,16,111567226,Female,Neuroepithelial,2006,0,0,0,
20+,0,0,0,Malignant,20,112783993,Female,Neuroepithelial,2007,0,0,0,
20+,0,0,0,Malignant,27,114027722,Female,Neuroepithelial,2008,0,0,0,
20+,0,0,0,Malignant,21,115293599,Female,Neuroepithelial,2009,0,0,0,
20+,0,0,0,Malignant,26,116616265,Female,Neuroepithelial,2010,0,0,0,
20+,0,0,0,Malignant,23,117908205,Female,Neuroepithelial,2011,0,0,0,
20+,0,0,0,Malignant,27,119171985,Female,Neuroepithelial,2012,0,0,0,
20+,0,0,0,Malignant,21,120333643,Female,Neuroepithelial,2013,0,0,0,
20+,0,0,0,Benign/Borderline,18,613253733,Female,Neuroepithelial,2013-2017,0,0,0,
20+,0,0,0,Malignant,117,613253733,Female,Neuroepithelial,2013-2017,0,0,0,
20+,0,0,0,Malignant,22,121537081,Female,Neuroepithelial,2014,0,0,0,
20+,0,0,0,Malignant,37,122685213,Female,Neuroepithelial,2015,0,0,0,
20+,0,0,0,Malignant,22,123817960,Female,Neuroepithelial,2016,0,0,0,
20+,0.1,0.2,0.1,Benign/Borderline,154,109112165,Female,"Neuronal/glial, neuronal",2004,0.1,0.2,0.1,
20+,0.1,0.2,0.2,Benign/Borderline,184,110320645,Female,"Neuronal/glial, neuronal",2005,0.1,0.2,0.2,
20+,0,0,0,Malignant,19,110320645,Female,"Neuronal/glial, neuronal",2005,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,187,111567226,Female,"Neuronal/glial, neuronal",2006,0.1,0.2,0.2,
20+,0,0,0,Malignant,18,111567226,Female,"Neuronal/glial, neuronal",2006,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,205,112783993,Female,"Neuronal/glial, neuronal",2007,0.2,0.2,0.2,
20+,0,0,0,Malignant,23,112783993,Female,"Neuronal/glial, neuronal",2007,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,203,114027722,Female,"Neuronal/glial, neuronal",2008,0.2,0.2,0.2,
20+,0,0,0,Malignant,24,114027722,Female,"Neuronal/glial, neuronal",2008,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,222,115293599,Female,"Neuronal/glial, neuronal",2009,0.2,0.2,0.2,
20+,0,0,0,Malignant,21,115293599,Female,"Neuronal/glial, neuronal",2009,0,0,0,
20+,0.2,0.3,0.2,Benign/Borderline,248,116616265,Female,"Neuronal/glial, neuronal",2010,0.2,0.2,0.2,
20+,0,0,0,Malignant,19,116616265,Female,"Neuronal/glial, neuronal",2010,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,239,117908205,Female,"Neuronal/glial, neuronal",2011,0.2,0.2,0.2,
20+,0,0,0,Malignant,18,117908205,Female,"Neuronal/glial, neuronal",2011,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,211,119171985,Female,"Neuronal/glial, neuronal",2012,0.2,0.2,0.2,
20+,0,0,0,Malignant,20,119171985,Female,"Neuronal/glial, neuronal",2012,0,0,0,
20+,0.1,0.2,0.2,Benign/Borderline,182,120333643,Female,"Neuronal/glial, neuronal",2013,0.1,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,1128,613253733,Female,"Neuronal/glial, neuronal",2013-2017,0.2,0.2,0.2,
20+,0,0,0,Malignant,88,613253733,Female,"Neuronal/glial, neuronal",2013-2017,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,234,121537081,Female,"Neuronal/glial, neuronal",2014,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,226,122685213,Female,"Neuronal/glial, neuronal",2015,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,236,123817960,Female,"Neuronal/glial, neuronal",2016,0.2,0.2,0.2,
20+,0,0,0,Malignant,27,123817960,Female,"Neuronal/glial, neuronal",2016,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,250,124879836,Female,"Neuronal/glial, neuronal",2017,0.2,0.2,0.2,
20+,0,0,0,Malignant,21,124879836,Female,"Neuronal/glial, neuronal",2017,0,0,0,
20+,0.3,0.4,0.3,Malignant,355,109112165,Female,Oligodendroglioma,2004,0.3,0.4,0.3,
20+,0.3,0.4,0.3,Malignant,361,110320645,Female,Oligodendroglioma,2005,0.3,0.4,0.3,
20+,0.3,0.4,0.3,Malignant,379,111567226,Female,Oligodendroglioma,2006,0.3,0.4,0.3,
20+,0.3,0.4,0.3,Malignant,373,112783993,Female,Oligodendroglioma,2007,0.3,0.4,0.3,
20+,0.3,0.4,0.3,Malignant,364,114027722,Female,Oligodendroglioma,2008,0.3,0.4,0.3,
20+,0.3,0.4,0.3,Malignant,364,115293599,Female,Oligodendroglioma,2009,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,330,116616265,Female,Oligodendroglioma,2010,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,321,117908205,Female,Oligodendroglioma,2011,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,296,119171985,Female,Oligodendroglioma,2012,0.2,0.3,0.2,
20+,0.3,0.3,0.3,Malignant,343,120333643,Female,Oligodendroglioma,2013,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,1592,613253733,Female,Oligodendroglioma,2013-2017,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,305,121537081,Female,Oligodendroglioma,2014,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,307,122685213,Female,Oligodendroglioma,2015,0.2,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,329,123817960,Female,Oligodendroglioma,2016,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,308,124879836,Female,Oligodendroglioma,2017,0.2,0.3,0.2,
20+,0,0.1,0.1,Benign/Borderline,68,109112165,Female,Other mesenchymal,2004,0,0.1,0.1,
20+,0,0,0,Malignant,26,109112165,Female,Other mesenchymal,2004,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,83,110320645,Female,Other mesenchymal,2005,0.1,0.1,0.1,
20+,0,0,0,Malignant,27,110320645,Female,Other mesenchymal,2005,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,87,111567226,Female,Other mesenchymal,2006,0.1,0.1,0.1,
20+,0,0,0,Malignant,28,111567226,Female,Other mesenchymal,2006,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,83,112783993,Female,Other mesenchymal,2007,0.1,0.1,0.1,
20+,0,0,0,Malignant,38,112783993,Female,Other mesenchymal,2007,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,103,114027722,Female,Other mesenchymal,2008,0.1,0.1,0.1,
20+,0,0.1,0,Malignant,51,114027722,Female,Other mesenchymal,2008,0,0.1,0,
20+,0.1,0.1,0.1,Benign/Borderline,96,115293599,Female,Other mesenchymal,2009,0.1,0.1,0.1,
20+,0,0,0,Malignant,25,115293599,Female,Other mesenchymal,2009,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,95,116616265,Female,Other mesenchymal,2010,0.1,0.1,0.1,
20+,0,0,0,Malignant,35,116616265,Female,Other mesenchymal,2010,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,92,117908205,Female,Other mesenchymal,2011,0.1,0.1,0.1,
20+,0,0,0,Malignant,31,117908205,Female,Other mesenchymal,2011,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,108,119171985,Female,Other mesenchymal,2012,0.1,0.1,0.1,
20+,0,0,0,Malignant,39,119171985,Female,Other mesenchymal,2012,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,104,120333643,Female,Other mesenchymal,2013,0.1,0.1,0.1,
20+,0,0,0,Malignant,40,120333643,Female,Other mesenchymal,2013,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,470,613253733,Female,Other mesenchymal,2013-2017,0.1,0.1,0.1,
20+,0,0,0,Malignant,209,613253733,Female,Other mesenchymal,2013-2017,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,94,121537081,Female,Other mesenchymal,2014,0.1,0.1,0.1,
20+,0,0,0,Malignant,33,121537081,Female,Other mesenchymal,2014,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,91,122685213,Female,Other mesenchymal,2015,0.1,0.1,0.1,
20+,0,0,0,Malignant,37,122685213,Female,Other mesenchymal,2015,0,0,0,
20+,0,0.1,0.1,Benign/Borderline,78,123817960,Female,Other mesenchymal,2016,0,0.1,0.1,
20+,0,0,0,Malignant,39,123817960,Female,Other mesenchymal,2016,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,103,124879836,Female,Other mesenchymal,2017,0.1,0.1,0.1,
20+,0,0.1,0,Malignant,60,124879836,Female,Other mesenchymal,2017,0,0.1,0,
20+,0.1,0.1,0.1,Malignant,125,109112165,Female,Pilocytic astrocytoma,2004,0.1,0.1,0.1,
20+,0.1,0.2,0.1,Malignant,150,110320645,Female,Pilocytic astrocytoma,2005,0.1,0.2,0.1,
20+,0.1,0.2,0.1,Malignant,148,111567226,Female,Pilocytic astrocytoma,2006,0.1,0.2,0.1,
20+,0.1,0.2,0.2,Malignant,165,112783993,Female,Pilocytic astrocytoma,2007,0.1,0.2,0.1,
20+,0.1,0.2,0.1,Malignant,145,114027722,Female,Pilocytic astrocytoma,2008,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,135,115293599,Female,Pilocytic astrocytoma,2009,0.1,0.1,0.1,
20+,0.1,0.2,0.2,Malignant,166,116616265,Female,Pilocytic astrocytoma,2010,0.1,0.2,0.1,
20+,0.1,0.2,0.1,Malignant,161,117908205,Female,Pilocytic astrocytoma,2011,0.1,0.2,0.1,
20+,0.1,0.1,0.1,Malignant,122,119171985,Female,Pilocytic astrocytoma,2012,0.1,0.1,0.1,
20+,0.1,0.2,0.1,Malignant,156,120333643,Female,Pilocytic astrocytoma,2013,0.1,0.2,0.1,
20+,0.1,0.1,0.1,Malignant,708,613253733,Female,Pilocytic astrocytoma,2013-2017,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,147,121537081,Female,Pilocytic astrocytoma,2014,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,145,122685213,Female,Pilocytic astrocytoma,2015,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,136,123817960,Female,Pilocytic astrocytoma,2016,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,124,124879836,Female,Pilocytic astrocytoma,2017,0.1,0.1,0.1,
20+,0,0,0,Benign/Borderline,18,109112165,Female,Pineal parenchymal,2004,0,0,0,
20+,0,0,0,Malignant,16,109112165,Female,Pineal parenchymal,2004,0,0,0,
20+,0,0,0,Benign/Borderline,34,110320645,Female,Pineal parenchymal,2005,0,0,0,
20+,0,0,0,Benign/Borderline,28,111567226,Female,Pineal parenchymal,2006,0,0,0,
20+,0,0,0,Malignant,22,111567226,Female,Pineal parenchymal,2006,0,0,0,
20+,0,0,0,Benign/Borderline,32,112783993,Female,Pineal parenchymal,2007,0,0,0,
20+,0,0,0,Malignant,27,112783993,Female,Pineal parenchymal,2007,0,0,0,
20+,0,0.1,0,Benign/Borderline,45,114027722,Female,Pineal parenchymal,2008,0,0.1,0,
20+,0,0,0,Malignant,22,114027722,Female,Pineal parenchymal,2008,0,0,0,
20+,0,0,0,Benign/Borderline,31,115293599,Female,Pineal parenchymal,2009,0,0,0,
20+,0,0,0,Malignant,29,115293599,Female,Pineal parenchymal,2009,0,0,0,
20+,0,0.1,0,Benign/Borderline,42,116616265,Female,Pineal parenchymal,2010,0,0,0,
20+,0,0,0,Malignant,23,116616265,Female,Pineal parenchymal,2010,0,0,0,
20+,0,0.1,0,Benign/Borderline,46,117908205,Female,Pineal parenchymal,2011,0,0.1,0,
20+,0,0,0,Malignant,26,117908205,Female,Pineal parenchymal,2011,0,0,0,
20+,0,0,0,Benign/Borderline,36,119171985,Female,Pineal parenchymal,2012,0,0,0,
20+,0,0,0,Malignant,22,119171985,Female,Pineal parenchymal,2012,0,0,0,
20+,0,0.1,0,Benign/Borderline,54,120333643,Female,Pineal parenchymal,2013,0,0.1,0,
20+,0,0,0,Malignant,34,120333643,Female,Pineal parenchymal,2013,0,0,0,
20+,0,0,0,Benign/Borderline,220,613253733,Female,Pineal parenchymal,2013-2017,0,0,0,
20+,0,0,0,Malignant,136,613253733,Female,Pineal parenchymal,2013-2017,0,0,0,
20+,0,0.1,0,Benign/Borderline,44,121537081,Female,Pineal parenchymal,2014,0,0,0,
20+,0,0,0,Malignant,18,121537081,Female,Pineal parenchymal,2014,0,0,0,
20+,0,0.1,0,Benign/Borderline,51,122685213,Female,Pineal parenchymal,2015,0,0.1,0,
20+,0,0,0,Malignant,31,122685213,Female,Pineal parenchymal,2015,0,0,0,
20+,0,0,0,Benign/Borderline,35,123817960,Female,Pineal parenchymal,2016,0,0,0,
20+,0,0,0,Malignant,28,123817960,Female,Pineal parenchymal,2016,0,0,0,
20+,0,0,0,Benign/Borderline,36,124879836,Female,Pineal parenchymal,2017,0,0,0,
20+,0,0,0,Malignant,25,124879836,Female,Pineal parenchymal,2017,0,0,0,
20+,3.7,3.9,3.8,Benign/Borderline,4127,109112165,Female,Pituitary,2004,3.7,3.9,3.8,
20+,0,0,0,Malignant,25,109112165,Female,Pituitary,2004,0,0,0,
20+,4.3,4.5,4.4,Benign/Borderline,4808,110320645,Female,Pituitary,2005,4.2,4.5,4.4,
20+,0,0,0,Malignant,24,110320645,Female,Pituitary,2005,0,0,0,
20+,4.7,4.9,4.8,Benign/Borderline,5291,111567226,Female,Pituitary,2006,4.6,4.9,4.7,
20+,4.8,5.1,4.9,Benign/Borderline,5493,112783993,Female,Pituitary,2007,4.7,5,4.9,
20+,5.1,5.4,5.3,Benign/Borderline,5923,114027722,Female,Pituitary,2008,5.1,5.3,5.2,
20+,5.6,5.9,5.7,Benign/Borderline,6520,115293599,Female,Pituitary,2009,5.5,5.8,5.7,
20+,0,0,0,Malignant,17,115293599,Female,Pituitary,2009,0,0,0,
20+,5.5,5.8,5.7,Benign/Borderline,6516,116616265,Female,Pituitary,2010,5.5,5.7,5.6,
20+,0,0,0,Malignant,16,116616265,Female,Pituitary,2010,0,0,0,
20+,5.7,5.9,5.8,Benign/Borderline,6703,117908205,Female,Pituitary,2011,5.5,5.8,5.7,
20+,6,6.3,6.1,Benign/Borderline,7126,119171985,Female,Pituitary,2012,5.8,6.1,6,
20+,5.8,6.1,5.9,Benign/Borderline,7051,120333643,Female,Pituitary,2013,5.7,6,5.9,
20+,6,6.1,6,Benign/Borderline,36279,613253733,Female,Pituitary,2013-2017,5.9,6,5.9,
20+,0,0,0,Malignant,54,613253733,Female,Pituitary,2013-2017,0,0,0,
20+,5.9,6.2,6,Benign/Borderline,7169,121537081,Female,Pituitary,2014,5.8,6,5.9,
20+,6,6.3,6.2,Benign/Borderline,7408,122685213,Female,Pituitary,2015,5.9,6.2,6,
20+,5.9,6.2,6,Benign/Borderline,7331,123817960,Female,Pituitary,2016,5.8,6.1,5.9,
20+,5.8,6.1,6,Benign/Borderline,7320,124879836,Female,Pituitary,2017,5.7,6,5.9,
20+,2.2,2.4,2.3,Benign/Borderline,2555,109112165,Female,Tumors of Cranial and Spinal Nerves,2004,2.3,2.4,2.3,
20+,0,0,0,Malignant,19,109112165,Female,Tumors of Cranial and Spinal Nerves,2004,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,2830,110320645,Female,Tumors of Cranial and Spinal Nerves,2005,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,110320645,Female,Tumors of Cranial and Spinal Nerves,2005,0,0,0,
20+,2.5,2.6,2.5,Benign/Borderline,2950,111567226,Female,Tumors of Cranial and Spinal Nerves,2006,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,111567226,Female,Tumors of Cranial and Spinal Nerves,2006,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,2954,112783993,Female,Tumors of Cranial and Spinal Nerves,2007,2.5,2.7,2.6,
20+,0,0,0,Malignant,39,112783993,Female,Tumors of Cranial and Spinal Nerves,2007,0,0,0,
20+,2.5,2.7,2.6,Benign/Borderline,3081,114027722,Female,Tumors of Cranial and Spinal Nerves,2008,2.6,2.8,2.7,
20+,0,0,0,Malignant,26,114027722,Female,Tumors of Cranial and Spinal Nerves,2008,0,0,0,
20+,2.6,2.7,2.7,Benign/Borderline,3238,115293599,Female,Tumors of Cranial and Spinal Nerves,2009,2.7,2.9,2.8,
20+,0,0,0,Malignant,16,115293599,Female,Tumors of Cranial and Spinal Nerves,2009,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,3037,116616265,Female,Tumors of Cranial and Spinal Nerves,2010,2.5,2.7,2.6,
20+,0,0,0,Malignant,22,116616265,Female,Tumors of Cranial and Spinal Nerves,2010,0,0,0,
20+,2.5,2.7,2.6,Benign/Borderline,3280,117908205,Female,Tumors of Cranial and Spinal Nerves,2011,2.7,2.9,2.8,
20+,0,0,0,Malignant,20,117908205,Female,Tumors of Cranial and Spinal Nerves,2011,0,0,0,
20+,2.6,2.8,2.7,Benign/Borderline,3472,119171985,Female,Tumors of Cranial and Spinal Nerves,2012,2.8,3,2.9,
20+,0,0,0,Malignant,26,119171985,Female,Tumors of Cranial and Spinal Nerves,2012,0,0,0,
20+,2.7,2.9,2.8,Benign/Borderline,3627,120333643,Female,Tumors of Cranial and Spinal Nerves,2013,2.9,3.1,3,
20+,0,0,0,Malignant,22,120333643,Female,Tumors of Cranial and Spinal Nerves,2013,0,0,0,
20+,2.7,2.8,2.8,Benign/Borderline,18206,613253733,Female,Tumors of Cranial and Spinal Nerves,2013-2017,2.9,3,3,
20+,0,0,0,Malignant,106,613253733,Female,Tumors of Cranial and Spinal Nerves,2013-2017,0,0,0,
20+,2.8,3,2.9,Benign/Borderline,3753,121537081,Female,Tumors of Cranial and Spinal Nerves,2014,3,3.2,3.1,
20+,0,0,0,Malignant,17,121537081,Female,Tumors of Cranial and Spinal Nerves,2014,0,0,0,
20+,2.8,3,2.9,Benign/Borderline,3775,122685213,Female,Tumors of Cranial and Spinal Nerves,2015,3,3.2,3.1,
20+,0,0,0,Malignant,23,122685213,Female,Tumors of Cranial and Spinal Nerves,2015,0,0,0,
20+,2.7,2.8,2.7,Benign/Borderline,3648,123817960,Female,Tumors of Cranial and Spinal Nerves,2016,2.9,3,2.9,
20+,0,0,0,Malignant,25,123817960,Female,Tumors of Cranial and Spinal Nerves,2016,0,0,0,
20+,2.4,2.6,2.5,Benign/Borderline,3403,124879836,Female,Tumors of Cranial and Spinal Nerves,2017,2.6,2.8,2.7,
20+,0,0,0,Malignant,19,124879836,Female,Tumors of Cranial and Spinal Nerves,2017,0,0,0,
20+,0.3,0.4,0.4,Benign/Borderline,381,109112165,Female,Tumors of Neuroepthelial Tissue,2004,0.3,0.4,0.3,
20+,6.1,6.4,6.2,Malignant,7059,109112165,Female,Tumors of Neuroepthelial Tissue,2004,6.3,6.6,6.5,
20+,0.4,0.4,0.4,Benign/Borderline,442,110320645,Female,Tumors of Neuroepthelial Tissue,2005,0.4,0.4,0.4,
20+,6,6.3,6.2,Malignant,7147,110320645,Female,Tumors of Neuroepthelial Tissue,2005,6.3,6.6,6.5,
20+,0.4,0.5,0.4,Benign/Borderline,484,111567226,Female,Tumors of Neuroepthelial Tissue,2006,0.4,0.5,0.4,
20+,6,6.3,6.2,Malignant,7230,111567226,Female,Tumors of Neuroepthelial Tissue,2006,6.3,6.6,6.5,
20+,0.4,0.5,0.4,Benign/Borderline,484,112783993,Female,Tumors of Neuroepthelial Tissue,2007,0.4,0.5,0.4,
20+,6.1,6.4,6.2,Malignant,7394,112783993,Female,Tumors of Neuroepthelial Tissue,2007,6.4,6.7,6.6,
20+,0.4,0.5,0.4,Benign/Borderline,489,114027722,Female,Tumors of Neuroepthelial Tissue,2008,0.4,0.5,0.4,
20+,6,6.3,6.2,Malignant,7422,114027722,Female,Tumors of Neuroepthelial Tissue,2008,6.4,6.7,6.5,
20+,0.4,0.5,0.5,Benign/Borderline,513,115293599,Female,Tumors of Neuroepthelial Tissue,2009,0.4,0.5,0.4,
20+,6.1,6.3,6.2,Malignant,7622,115293599,Female,Tumors of Neuroepthelial Tissue,2009,6.5,6.8,6.6,
20+,0.4,0.5,0.5,Benign/Borderline,547,116616265,Female,Tumors of Neuroepthelial Tissue,2010,0.4,0.5,0.5,
20+,5.9,6.2,6.1,Malignant,7600,116616265,Female,Tumors of Neuroepthelial Tissue,2010,6.4,6.7,6.5,
20+,0.4,0.5,0.5,Benign/Borderline,560,117908205,Female,Tumors of Neuroepthelial Tissue,2011,0.4,0.5,0.5,
20+,5.8,6.1,5.9,Malignant,7556,117908205,Female,Tumors of Neuroepthelial Tissue,2011,6.3,6.6,6.4,
20+,0.4,0.5,0.5,Benign/Borderline,541,119171985,Female,Tumors of Neuroepthelial Tissue,2012,0.4,0.5,0.5,
20+,5.9,6.2,6,Malignant,7795,119171985,Female,Tumors of Neuroepthelial Tissue,2012,6.4,6.7,6.5,
20+,0.4,0.5,0.4,Benign/Borderline,525,120333643,Female,Tumors of Neuroepthelial Tissue,2013,0.4,0.5,0.4,
20+,5.9,6.1,6,Malignant,7892,120333643,Female,Tumors of Neuroepthelial Tissue,2013,6.4,6.7,6.6,
20+,0.5,0.5,0.5,Benign/Borderline,2857,613253733,Female,Tumors of Neuroepthelial Tissue,2013-2017,0.4,0.5,0.5,
20+,5.8,5.9,5.8,Malignant,39536,613253733,Female,Tumors of Neuroepthelial Tissue,2013-2017,6.4,6.5,6.4,
20+,0.5,0.5,0.5,Benign/Borderline,593,121537081,Female,Tumors of Neuroepthelial Tissue,2014,0.4,0.5,0.5,
20+,5.6,5.8,5.7,Malignant,7611,121537081,Female,Tumors of Neuroepthelial Tissue,2014,6.1,6.4,6.3,
20+,0.5,0.6,0.5,Benign/Borderline,602,122685213,Female,Tumors of Neuroepthelial Tissue,2015,0.5,0.5,0.5,
20+,5.9,6.1,6,Malignant,8078,122685213,Female,Tumors of Neuroepthelial Tissue,2015,6.4,6.7,6.6,
20+,0.4,0.5,0.5,Benign/Borderline,570,123817960,Female,Tumors of Neuroepthelial Tissue,2016,0.4,0.5,0.5,
20+,5.7,5.9,5.8,Malignant,8050,123817960,Female,Tumors of Neuroepthelial Tissue,2016,6.4,6.6,6.5,
20+,0.4,0.5,0.5,Benign/Borderline,567,124879836,Female,Tumors of Neuroepthelial Tissue,2017,0.4,0.5,0.5,
20+,5.5,5.8,5.6,Malignant,7905,124879836,Female,Tumors of Neuroepthelial Tissue,2017,6.2,6.5,6.3,
20+,3.9,4.1,4,Benign/Borderline,4331,109112165,Female,Tumors of Sellar Region,2004,3.9,4.1,4,
20+,0,0,0,Malignant,25,109112165,Female,Tumors of Sellar Region,2004,0,0,0,
20+,4.4,4.7,4.6,Benign/Borderline,4993,110320645,Female,Tumors of Sellar Region,2005,4.4,4.7,4.5,
20+,0,0,0,Malignant,25,110320645,Female,Tumors of Sellar Region,2005,0,0,0,
20+,4.8,5.1,5,Benign/Borderline,5492,111567226,Female,Tumors of Sellar Region,2006,4.8,5.1,4.9,
20+,5,5.3,5.1,Benign/Borderline,5713,112783993,Female,Tumors of Sellar Region,2007,4.9,5.2,5.1,
20+,5.3,5.6,5.5,Benign/Borderline,6148,114027722,Female,Tumors of Sellar Region,2008,5.3,5.5,5.4,
20+,5.8,6.1,5.9,Benign/Borderline,6750,115293599,Female,Tumors of Sellar Region,2009,5.7,6,5.9,
20+,0,0,0,Malignant,18,115293599,Female,Tumors of Sellar Region,2009,0,0,0,
20+,5.7,6,5.9,Benign/Borderline,6754,116616265,Female,Tumors of Sellar Region,2010,5.7,5.9,5.8,
